gameId,playId,blockPlayer,rushPlayer,defWin,defHit,defHurry,defSack
2021090900,559,52421,41263,0,0,0,0
2021090900,583,35481,41263,0,0,0,0
2021090900,583,40151,44955,0,0,0,0
2021090900,583,42377,42403,0,0,0,0
2021090900,583,42404,41263,0,0,0,0
2021090900,583,44816,41263,0,0,0,0
2021090900,583,46163,41363,0,0,0,0
2021090900,583,52421,41363,0,0,0,0
2021090900,687,37082,35454,0,0,0,0
2021090900,687,42654,41915,0,0,0,0
2021090900,687,46119,35441,0,0,0,0
2021090900,687,47873,46081,1,0,0,0
2021090900,687,52554,35441,0,0,1,0
2021090900,735,37082,35441,0,0,0,0
2021090900,735,42654,46081,0,0,0,0
2021090900,735,46119,35441,0,0,0,0
2021090900,735,47873,35454,0,0,0,0
2021090900,735,52425,NA,0,0,0,0
2021090900,735,52554,46081,0,0,0,0
2021090900,764,37082,35454,0,0,0,0
2021090900,764,42654,34777,0,0,0,0
2021090900,764,46119,NA,0,0,0,0
2021090900,764,47873,46081,0,0,0,0
2021090900,764,52554,46081,0,0,0,0
2021090900,788,37082,35454,0,0,0,0
2021090900,788,42654,53461,1,0,0,0
2021090900,788,46119,40074,0,0,0,0
2021090900,788,47873,34777,0,0,0,0
2021090900,788,52554,42560,0,1,0,0
2021090900,869,35481,44892,0,0,0,0
2021090900,869,40151,53621,0,0,0,0
2021090900,869,42377,53441,0,0,0,0
2021090900,869,42404,46185,0,0,0,0
2021090900,869,46163,53621,0,0,0,0
2021090900,869,52421,41363,0,0,0,0
2021090900,925,40151,41363,0,0,0,0
2021090900,925,42377,46185,0,0,1,0
2021090900,925,42404,53621,0,0,0,0
2021090900,925,46163,41363,0,0,0,0
2021090900,925,52421,44892,0,0,0,0
2021090900,947,40151,46185,0,0,0,0
2021090900,947,42377,53504,0,0,0,0
2021090900,947,42404,53504,0,0,0,0
2021090900,947,46163,46185,0,0,0,0
2021090900,947,52421,41263,0,0,0,0
2021090900,1078,37082,35454,0,0,0,0
2021090900,1078,42654,41915,0,0,0,0
2021090900,1078,46119,34777,0,0,0,0
2021090900,1078,47873,42560,0,0,0,0
2021090900,1078,52554,42560,0,0,0,0
2021090900,1203,40151,53504,0,0,0,0
2021090900,1203,42377,42403,0,0,0,0
2021090900,1203,42404,42403,0,0,0,0
2021090900,1203,46163,44955,0,0,0,0
2021090900,1203,52421,NA,0,0,0,0
2021090900,1227,40151,44955,0,0,0,0
2021090900,1227,42377,42403,0,0,0,0
2021090900,1227,42404,53504,0,0,0,0
2021090900,1227,46163,44955,0,0,0,0
2021090900,1227,52421,41263,0,0,0,0
2021090900,1267,40151,53621,0,0,0,0
2021090900,1267,42377,52587,0,0,0,0
2021090900,1267,42404,53621,0,0,0,0
2021090900,1267,44831,52587,0,0,0,0
2021090900,1267,46163,41363,0,0,0,0
2021090900,1267,52421,44892,0,0,0,0
2021090900,1312,40151,53621,0,0,0,0
2021090900,1312,42377,52587,0,0,0,0
2021090900,1312,42404,53621,0,0,0,0
2021090900,1312,46163,43323,0,0,0,0
2021090900,1312,52421,41363,0,0,0,0
2021090900,1368,37082,35441,0,0,0,0
2021090900,1368,42654,35454,0,0,0,0
2021090900,1368,46119,35441,0,0,0,0
2021090900,1368,46206,41915,0,0,0,0
2021090900,1368,47873,46081,0,0,0,0
2021090900,1368,52554,46081,0,0,0,0
2021090900,1392,37082,41915,0,0,0,0
2021090900,1392,42654,35441,0,0,0,0
2021090900,1392,46119,46081,0,0,0,0
2021090900,1392,47873,35441,0,0,0,0
2021090900,1392,52554,40074,1,0,0,0
2021090900,1425,37082,NA,0,0,0,0
2021090900,1425,42654,35441,0,0,0,0
2021090900,1425,46119,40074,0,0,0,0
2021090900,1425,47873,46081,0,0,0,0
2021090900,1425,52554,40074,0,0,0,0
2021090900,1506,37082,41915,0,0,0,0
2021090900,1506,42654,35441,0,0,0,0
2021090900,1506,46119,35454,0,0,0,0
2021090900,1506,47873,35441,0,0,0,0
2021090900,1506,52554,46081,0,0,1,0
2021090900,1563,37082,35454,0,0,0,0
2021090900,1563,42654,35441,0,0,0,0
2021090900,1563,43293,47788,1,0,0,0
2021090900,1563,46119,35454,0,0,0,0
2021090900,1563,47873,35441,0,0,0,0
2021090900,1563,52554,46081,0,0,0,0
2021090900,1587,37082,38588,0,0,0,0
2021090900,1587,42654,41915,0,0,0,0
2021090900,1587,43293,47788,0,0,1,0
2021090900,1587,46119,47788,0,0,0,0
2021090900,1587,47873,35441,0,0,0,0
2021090900,1587,52554,35441,0,0,0,0
2021090900,1687,37082,40074,0,0,0,0
2021090900,1687,42654,41915,1,0,0,0
2021090900,1687,46119,40074,0,0,0,0
2021090900,1687,47873,42560,0,0,0,0
2021090900,1687,52554,42560,0,0,0,0
2021090900,1726,37082,35441,0,0,0,0
2021090900,1726,42654,41915,0,0,0,0
2021090900,1726,43293,38588,0,0,0,0
2021090900,1726,46119,35441,0,0,0,0
2021090900,1726,47873,47788,0,0,0,0
2021090900,1726,52554,46081,0,0,0,0
2021090900,1776,37082,35441,0,0,0,0
2021090900,1776,42654,41915,0,0,0,0
2021090900,1776,43293,52453,0,0,0,0
2021090900,1776,46119,35441,1,0,0,0
2021090900,1776,46206,53461,0,0,0,0
2021090900,1776,47873,46081,0,0,0,0
2021090900,1776,52554,46081,1,0,0,0
2021090900,1918,37082,35454,0,0,0,0
2021090900,1918,42654,34777,0,0,0,0
2021090900,1918,46119,42560,0,0,0,0
2021090900,1918,47873,34777,0,0,0,0
2021090900,1918,47911,47882,0,0,0,0
2021090900,1918,52554,42560,1,0,0,0
2021090900,1940,37082,35441,0,0,0,0
2021090900,1940,42654,41915,0,0,0,0
2021090900,1940,46119,46081,0,0,0,0
2021090900,1940,47873,35454,0,0,0,0
2021090900,1940,52554,46081,0,0,0,0
2021090900,2008,40151,44955,0,0,0,0
2021090900,2008,42377,46185,0,0,0,0
2021090900,2008,42404,NA,0,0,0,0
2021090900,2008,46163,41363,0,0,0,0
2021090900,2008,52421,41363,0,0,0,0
2021090900,2032,40151,NA,0,0,0,0
2021090900,2032,42377,46185,0,0,0,0
2021090900,2032,42404,44955,0,0,0,0
2021090900,2032,46163,41363,0,0,0,0
2021090900,2032,52421,41263,0,0,0,0
2021090900,2088,37082,35454,0,0,0,0
2021090900,2088,42654,47890,0,0,0,0
2021090900,2088,46119,46081,1,0,0,0
2021090900,2088,47873,35441,0,0,0,0
2021090900,2088,52554,35441,0,0,0,0
2021090900,2129,37082,35454,0,0,0,0
2021090900,2129,42654,35441,0,0,0,0
2021090900,2129,46119,46081,0,0,0,0
2021090900,2129,47873,35441,0,0,0,0
2021090900,2129,52554,47890,0,0,0,0
2021090900,2169,37082,35454,0,0,0,0
2021090900,2169,42654,41915,0,0,0,0
2021090900,2169,46119,46081,0,0,0,0
2021090900,2169,47873,35441,0,0,0,0
2021090900,2169,52554,35441,0,0,0,0
2021090900,2211,37082,35454,0,0,0,0
2021090900,2211,42654,41915,0,0,0,0
2021090900,2211,46119,35441,0,0,0,0
2021090900,2211,47873,46081,0,0,0,0
2021090900,2211,52554,46081,0,0,1,0
2021090900,2233,37082,35454,0,0,0,0
2021090900,2233,42654,41915,1,0,0,0
2021090900,2233,46119,35441,0,0,0,0
2021090900,2233,47873,35441,0,0,1,0
2021090900,2233,52554,46081,0,0,1,0
2021090900,2257,37082,41915,0,0,0,0
2021090900,2257,42654,35441,0,0,0,0
2021090900,2257,46119,40074,0,0,0,0
2021090900,2257,47873,35441,0,0,0,0
2021090900,2257,52554,40074,0,0,0,0
2021090900,2279,37082,41915,0,0,0,0
2021090900,2279,42654,35441,0,0,0,0
2021090900,2279,46119,41915,0,0,0,0
2021090900,2279,47873,35441,0,0,0,0
2021090900,2279,52554,40074,0,0,0,0
2021090900,2298,37082,53461,0,0,0,0
2021090900,2298,42654,35454,0,0,0,0
2021090900,2298,46119,40074,0,0,1,0
2021090900,2298,47873,46081,0,0,0,0
2021090900,2298,52554,46081,0,0,0,0
2021090900,2330,37082,41915,0,0,0,0
2021090900,2330,42654,35454,0,0,0,0
2021090900,2330,46119,40074,0,0,0,0
2021090900,2330,47873,46081,0,0,0,0
2021090900,2330,52554,40074,0,0,0,0
2021090900,2397,40151,53504,0,0,0,0
2021090900,2397,42377,46185,0,0,0,0
2021090900,2397,42404,46185,0,0,0,0
2021090900,2397,46163,53504,0,0,0,0
2021090900,2397,52421,53504,0,0,0,0
2021090900,2419,40151,41263,1,0,0,0
2021090900,2419,42377,42403,0,0,0,0
2021090900,2419,42404,42403,0,0,0,0
2021090900,2419,46163,53441,0,0,0,0
2021090900,2419,52421,53441,0,0,1,0
2021090900,2441,39985,53441,0,0,0,0
2021090900,2441,40151,41263,0,0,0,0
2021090900,2441,42377,42403,0,0,0,0
2021090900,2441,42404,41263,0,0,0,0
2021090900,2441,46163,53441,0,0,0,0
2021090900,2441,52421,53441,0,0,0,0
2021090900,2530,37082,35454,0,0,0,0
2021090900,2530,42654,35441,0,0,0,0
2021090900,2530,46119,35454,0,0,0,0
2021090900,2530,47873,35441,0,0,0,0
2021090900,2530,52554,46081,0,0,0,0
2021090900,2554,37082,46081,0,0,0,0
2021090900,2554,42654,35441,0,0,0,0
2021090900,2554,43293,47788,1,0,0,0
2021090900,2554,46119,47788,0,0,0,0
2021090900,2554,47873,38588,0,0,0,0
2021090900,2554,52554,35454,0,0,0,0
2021090900,2632,37082,35454,0,0,0,0
2021090900,2632,42654,35441,0,0,0,0
2021090900,2632,43293,47788,0,0,0,0
2021090900,2632,46119,35441,0,0,0,0
2021090900,2632,47873,46081,0,0,0,0
2021090900,2632,52554,46081,0,0,0,0
2021090900,2656,37082,35454,0,0,0,0
2021090900,2656,42654,43757,0,0,0,0
2021090900,2656,46119,NA,0,0,0,0
2021090900,2656,47873,34777,0,0,0,0
2021090900,2656,52554,42560,0,0,0,0
2021090900,2678,37082,53461,0,0,0,0
2021090900,2678,42654,35454,0,0,0,0
2021090900,2678,43293,47788,0,0,0,0
2021090900,2678,46119,34777,0,0,0,0
2021090900,2678,47873,42560,0,0,0,0
2021090900,2678,52554,34777,0,0,0,0
2021090900,2735,37082,38588,0,0,0,0
2021090900,2735,42654,34777,0,0,0,0
2021090900,2735,46119,35454,0,0,0,0
2021090900,2735,47873,34777,0,0,0,0
2021090900,2735,52554,42560,0,0,0,0
2021090900,2780,37082,NA,0,0,0,0
2021090900,2780,42654,40074,0,0,0,0
2021090900,2780,46119,34777,0,0,0,0
2021090900,2780,47873,42560,0,0,0,0
2021090900,2780,52554,42560,0,0,0,0
2021090900,2871,40151,41363,0,0,0,0
2021090900,2871,42377,46185,0,0,0,0
2021090900,2871,42404,53504,0,0,0,0
2021090900,2871,46163,53504,0,0,0,0
2021090900,2871,52421,44892,0,0,0,0
2021090900,2893,40151,53504,0,0,0,0
2021090900,2893,42377,NA,0,0,0,0
2021090900,2893,42404,41363,0,0,0,0
2021090900,2893,46163,53504,0,0,0,0
2021090900,2893,52421,53441,0,0,0,0
2021090900,2915,40151,46185,0,0,0,0
2021090900,2915,42377,42403,0,0,1,0
2021090900,2915,42404,53441,0,0,0,0
2021090900,2915,46163,46185,0,0,0,0
2021090900,2915,52421,41263,0,0,1,0
2021090900,3014,37082,40074,0,0,0,0
2021090900,3014,42654,41915,0,0,0,0
2021090900,3014,46119,40074,0,0,0,0
2021090900,3014,47873,35441,0,0,1,0
2021090900,3014,47911,53461,1,0,0,0
2021090900,3014,52554,46081,0,0,0,0
2021090900,3062,40151,44955,0,0,0,0
2021090900,3062,42377,44892,0,0,0,0
2021090900,3062,42404,53621,0,0,0,0
2021090900,3062,46163,44955,0,0,0,0
2021090900,3062,52421,41263,0,0,0,0
2021090900,3110,40151,44955,0,0,0,0
2021090900,3110,42377,44892,0,0,0,0
2021090900,3110,42404,53621,0,0,0,0
2021090900,3110,46163,44955,0,0,0,0
2021090900,3110,52421,41263,0,0,0,0
2021090900,3134,40151,42403,0,0,0,0
2021090900,3134,42377,53441,0,0,0,0
2021090900,3134,42404,42403,0,0,0,0
2021090900,3134,46163,53504,0,0,0,0
2021090900,3134,52421,44955,0,0,0,0
2021090900,3216,37082,47890,0,0,0,0
2021090900,3216,42654,35454,0,0,0,0
2021090900,3216,46119,42560,0,0,0,0
2021090900,3216,47873,34777,0,0,0,0
2021090900,3216,52554,34777,0,0,0,0
2021090900,3261,37082,35454,0,0,0,0
2021090900,3261,42654,40074,0,0,0,0
2021090900,3261,46119,34777,0,0,0,0
2021090900,3261,47873,42560,0,0,0,0
2021090900,3261,52554,42560,0,0,0,0
2021090900,3306,37082,53461,0,0,0,0
2021090900,3306,42654,41915,0,0,0,0
2021090900,3306,46119,35441,0,0,0,0
2021090900,3306,47873,35454,0,0,0,0
2021090900,3306,52554,35441,0,0,1,0
2021090900,3330,37082,40074,0,0,0,0
2021090900,3330,42654,35441,0,0,0,0
2021090900,3330,46119,35454,0,0,0,0
2021090900,3330,47873,46081,0,0,0,0
2021090900,3330,52554,NA,0,0,0,0
2021090900,3364,37082,42560,0,0,0,0
2021090900,3364,42654,41915,0,0,1,0
2021090900,3364,46119,46081,0,0,0,0
2021090900,3364,47873,35441,0,0,1,0
2021090900,3364,52554,46081,0,0,0,0
2021090900,3406,37082,38588,0,0,0,0
2021090900,3406,42654,41915,0,0,0,0
2021090900,3406,46119,35454,0,0,0,0
2021090900,3406,47873,35441,0,0,0,0
2021090900,3406,47911,47788,0,0,0,0
2021090900,3406,52554,46081,0,0,0,0
2021090900,3462,40151,41363,0,0,0,0
2021090900,3462,42377,42403,0,0,0,0
2021090900,3462,42404,41363,0,0,0,0
2021090900,3462,46163,53504,0,0,0,0
2021090900,3462,52421,41263,0,0,0,0
2021090900,3588,40151,NA,0,0,0,0
2021090900,3588,42377,41363,0,0,0,0
2021090900,3588,42404,41363,0,0,0,0
2021090900,3588,46163,53504,0,0,0,0
2021090900,3588,52421,53504,0,0,0,0
2021090900,3633,40151,44892,0,0,0,0
2021090900,3633,42377,46185,0,0,0,0
2021090900,3633,42404,44955,0,0,0,0
2021090900,3633,46163,53621,0,0,0,0
2021090900,3633,52421,53621,0,0,0,0
2021090900,3655,39985,53504,0,0,0,0
2021090900,3655,40151,41263,1,0,0,0
2021090900,3655,42377,46185,0,0,0,0
2021090900,3655,42404,53504,0,0,0,0
2021090900,3655,46163,53441,0,0,0,0
2021090900,3655,52421,42403,0,0,0,0
2021090900,3724,37082,35454,0,0,0,0
2021090900,3724,42654,41915,0,0,1,0
2021090900,3724,46119,42560,0,0,0,0
2021090900,3724,47873,34777,0,0,0,0
2021090900,3724,52554,40074,0,0,1,0
2021090900,3746,37082,35454,0,0,0,0
2021090900,3746,42654,41915,0,0,1,0
2021090900,3746,46119,35441,0,0,0,0
2021090900,3746,47873,46081,0,0,0,0
2021090900,3746,52554,46081,0,0,0,0
2021090900,3793,40151,44955,0,0,0,0
2021090900,3793,42377,52587,0,0,0,0
2021090900,3793,42404,53621,0,0,0,0
2021090900,3793,46163,44955,0,0,0,0
2021090900,3793,52421,44892,0,0,0,0
2021090900,3862,40151,53504,0,0,0,0
2021090900,3862,42377,42403,0,0,0,0
2021090900,3862,42404,41363,0,0,0,0
2021090900,3862,46163,53504,0,0,0,0
2021090900,3862,52421,41263,0,0,0,0
2021090900,3909,40151,53621,0,0,0,0
2021090900,3909,42377,46185,0,0,0,0
2021090900,3909,42404,53621,0,0,0,0
2021090900,3909,46163,44955,0,0,0,0
2021090900,3909,52421,52587,0,0,0,0
2021090900,3933,40151,44955,0,0,0,0
2021090900,3933,42377,46185,0,0,0,0
2021090900,3933,42404,53621,0,0,0,0
2021090900,3933,46163,44955,0,0,0,0
2021090900,3933,52421,52587,0,0,0,0
2021090900,3962,35481,41263,0,0,0,0
2021090900,3962,40151,41363,0,0,0,0
2021090900,3962,42377,42403,0,0,0,0
2021090900,3962,42404,41363,0,0,0,0
2021090900,3962,46163,53504,0,0,0,0
2021090900,3962,52421,NA,0,0,0,0
2021090900,4094,37082,35454,0,0,0,0
2021090900,4094,42654,41915,0,0,0,0
2021090900,4094,46119,35454,0,0,0,0
2021090900,4094,47873,34777,0,0,0,0
2021090900,4094,52554,42560,0,0,0,0
2021090900,4141,37082,46132,0,0,0,0
2021090900,4141,42654,41915,0,0,0,0
2021090900,4141,46119,35454,0,0,0,0
2021090900,4141,47873,41915,0,0,0,0
2021090900,4141,52554,35454,0,0,0,0
2021090900,4189,37082,35454,0,0,0,0
2021090900,4189,42654,35441,0,0,0,0
2021090900,4189,46119,35454,0,0,0,0
2021090900,4189,47873,35441,0,0,0,0
2021090900,4189,52554,46081,0,1,0,0
2021090900,4211,37082,35454,0,0,1,0
2021090900,4211,42654,41915,0,0,0,0
2021090900,4211,46119,46081,0,0,0,0
2021090900,4211,47873,35441,0,0,1,0
2021090900,4211,52554,46081,0,0,0,0
2021090900,4246,37082,35454,0,0,0,0
2021090900,4246,42654,41915,0,0,0,0
2021090900,4246,46119,35441,0,0,0,0
2021090900,4246,47873,46081,0,0,0,0
2021090900,4246,52554,46081,0,0,0,0
2021090900,4287,37082,35454,0,0,0,0
2021090900,4287,42654,41915,0,0,0,0
2021090900,4287,46119,46081,1,0,0,0
2021090900,4287,47873,35441,0,0,0,0
2021090900,4287,52554,35441,0,0,0,0
2021090900,4393,37082,35454,0,0,0,0
2021090900,4393,42654,41915,0,1,0,0
2021090900,4393,46119,46081,0,0,1,0
2021090900,4393,47873,35441,0,0,0,0
2021090900,4393,52554,35441,0,0,0,0
2021090900,4428,37082,35454,0,0,0,0
2021090900,4428,42654,41915,0,0,0,0
2021090900,4428,46119,46081,1,0,0,0
2021090900,4428,47873,35441,0,0,0,0
2021090900,4428,52554,35441,0,0,0,0
2021090900,4538,40151,42403,0,0,0,0
2021090900,4538,42377,46185,0,0,0,0
2021090900,4538,42404,46185,0,0,1,0
2021090900,4538,46163,53504,0,0,0,0
2021090900,4538,52421,41263,0,0,0,0
2021090900,4560,40151,41263,0,0,0,0
2021090900,4560,42377,46185,0,0,1,0
2021090900,4560,42404,53504,0,0,0,0
2021090900,4560,46163,41263,0,0,0,0
2021090900,4560,52421,42403,0,0,0,0
2021090900,4624,40151,44955,0,0,0,0
2021090900,4624,42377,52587,0,0,0,0
2021090900,4624,42404,41363,0,0,1,0
2021090900,4624,46163,44955,0,0,0,0
2021090900,4624,52421,44892,0,0,0,0
2021090900,4653,40151,41363,0,0,0,0
2021090900,4653,42377,52587,0,0,0,0
2021090900,4653,42404,41363,0,0,0,0
2021090900,4653,46163,53441,0,0,0,0
2021090900,4653,52421,44892,0,0,0,0
2021090900,4677,40151,44955,0,0,0,0
2021090900,4677,42377,52587,0,0,0,0
2021090900,4677,42404,41363,0,0,0,0
2021090900,4677,46163,44955,0,0,0,0
2021090900,4677,52421,44892,0,0,0,0
2021090900,4699,40151,42403,0,0,0,0
2021090900,4699,42377,42403,0,0,0,0
2021090900,4699,42404,46185,0,0,0,0
2021090900,4699,46163,53504,0,0,0,0
2021090900,4699,52421,41263,0,0,0,0
2021090900,4728,40151,NA,0,0,0,0
2021090900,4728,42377,42403,0,0,0,0
2021090900,4728,42404,46185,1,0,0,0
2021090900,4728,46163,53504,0,0,0,0
2021090900,4728,52421,41263,0,0,0,0
2021090900,4750,40151,41263,0,0,0,0
2021090900,4750,42377,42403,0,0,0,0
2021090900,4750,42404,46185,0,0,0,0
2021090900,4750,46163,53504,0,0,0,0
2021090900,4750,52421,41263,0,0,0,0
2021090900,4772,35481,41263,0,0,0,0
2021090900,4772,40151,43306,0,0,0,0
2021090900,4772,42377,42403,0,0,0,0
2021090900,4772,42404,46185,0,0,0,0
2021090900,4772,46163,53441,0,0,0,0
2021090900,4772,52421,53504,0,0,0,0
2021091200,56,41232,46219,0,0,0,0
2021091200,56,46094,43378,0,0,0,0
2021091200,56,47797,43378,0,0,0,0
2021091200,56,47814,35452,0,0,0,0
2021091200,56,52486,43378,0,0,0,0
2021091200,56,53433,44826,1,0,0,0
2021091200,56,53497,38542,0,0,0,0
2021091200,122,41232,44826,0,0,0,0
2021091200,122,47797,38542,0,0,0,0
2021091200,122,47814,38542,0,0,0,0
2021091200,122,52486,43378,0,0,0,0
2021091200,122,53497,43378,0,0,0,0
2021091200,146,41232,44826,0,0,0,0
2021091200,146,47797,38542,0,0,0,0
2021091200,146,47814,35452,0,0,0,0
2021091200,146,52486,43378,1,0,0,0
2021091200,146,53497,43378,0,0,0,0
2021091200,176,41232,43405,0,0,0,0
2021091200,176,46094,46199,0,0,1,0
2021091200,176,47797,53502,0,0,0,0
2021091200,176,47814,37089,0,0,0,0
2021091200,176,52486,53502,0,0,0,0
2021091200,176,53497,43405,0,0,0,0
2021091200,231,41232,46199,0,0,0,0
2021091200,231,47797,46219,0,0,0,0
2021091200,231,47814,37089,0,0,0,0
2021091200,231,52486,38542,0,0,1,0
2021091200,231,53497,43378,0,1,0,0
2021091200,303,41232,43378,0,0,0,0
2021091200,303,42469,NA,0,0,0,0
2021091200,303,47797,38542,0,0,0,0
2021091200,303,47814,35452,0,0,0,0
2021091200,303,52486,38542,0,0,0,0
2021091200,303,53497,43378,0,0,0,0
2021091200,348,41232,43378,0,0,0,0
2021091200,348,42469,38542,0,0,0,0
2021091200,348,47797,NA,0,0,0,0
2021091200,348,47814,35452,0,0,0,0
2021091200,348,52486,43378,1,0,0,0
2021091200,348,53497,NA,0,0,1,0
2021091200,370,41232,38542,0,0,0,0
2021091200,370,47797,43378,0,0,0,0
2021091200,370,47814,37089,0,0,0,0
2021091200,370,52486,43378,1,0,0,0
2021091200,370,53497,NA,0,0,0,0
2021091200,605,37266,42480,1,0,0,0
2021091200,605,38606,42480,0,0,0,0
2021091200,605,39950,40095,0,0,0,0
2021091200,605,43368,46416,0,0,0,0
2021091200,605,46302,NA,0,0,0,0
2021091200,705,41232,46199,0,0,0,0
2021091200,705,47797,43405,0,0,0,0
2021091200,705,47814,37089,0,0,0,0
2021091200,705,52486,43405,0,0,0,0
2021091200,705,53497,53502,0,0,0,0
2021091200,750,39975,46199,0,0,0,0
2021091200,750,41232,53502,0,0,0,0
2021091200,750,47797,46199,0,0,0,0
2021091200,750,47814,37089,0,0,0,0
2021091200,750,52486,43405,0,0,0,0
2021091200,750,53497,53502,0,0,0,0
2021091200,821,41232,44826,0,0,0,0
2021091200,821,47797,38542,0,0,0,0
2021091200,821,47814,35452,0,0,0,0
2021091200,821,52486,43378,0,0,0,0
2021091200,821,53497,43378,0,0,0,0
2021091200,843,41232,44826,0,0,0,0
2021091200,843,47797,38542,0,0,0,0
2021091200,843,47814,35452,0,0,1,0
2021091200,843,52486,38542,0,0,0,0
2021091200,843,53497,43378,0,0,1,0
2021091200,864,37234,35452,0,0,0,0
2021091200,864,41232,44826,0,0,0,0
2021091200,864,47797,43405,0,0,0,0
2021091200,864,47814,43405,0,0,0,0
2021091200,864,52486,53502,0,0,0,0
2021091200,864,53543,53502,0,0,0,0
2021091200,966,37234,NA,0,0,0,0
2021091200,966,41232,38542,0,0,0,0
2021091200,966,41808,NA,0,0,0,0
2021091200,966,47797,37089,0,0,0,0
2021091200,966,47814,37089,0,0,0,0
2021091200,966,52486,37089,0,0,0,0
2021091200,966,53543,43378,0,0,0,0
2021091200,1023,41232,46199,0,0,0,0
2021091200,1023,47797,38542,0,0,0,0
2021091200,1023,47814,35452,0,0,0,0
2021091200,1023,52486,38542,0,0,0,0
2021091200,1023,53543,43378,0,0,0,0
2021091200,1085,41232,46199,0,0,0,0
2021091200,1085,47797,38542,0,0,0,0
2021091200,1085,47814,35452,1,0,0,0
2021091200,1085,52486,38542,0,0,0,0
2021091200,1085,53497,43378,0,0,1,0
2021091200,1153,37266,43361,0,0,0,0
2021091200,1153,38606,43361,0,0,0,0
2021091200,1153,39950,42346,0,0,1,0
2021091200,1153,43368,42480,0,0,0,0
2021091200,1153,46302,40095,0,0,0,0
2021091200,1182,37266,43361,0,0,0,0
2021091200,1182,38606,42480,0,0,0,0
2021091200,1182,39950,42480,0,0,0,0
2021091200,1182,43368,46127,0,0,0,0
2021091200,1182,46302,40095,0,0,0,0
2021091200,1206,37266,43361,0,0,0,0
2021091200,1206,38606,42480,0,0,0,0
2021091200,1206,39950,42346,0,0,0,0
2021091200,1206,43368,43361,0,0,0,0
2021091200,1206,46302,40095,0,0,0,0
2021091200,1249,37266,42480,0,0,0,0
2021091200,1249,38606,42346,0,0,0,0
2021091200,1249,39950,42346,0,0,0,0
2021091200,1249,43368,40095,0,0,0,0
2021091200,1249,46302,NA,0,0,0,0
2021091200,1271,37266,42497,0,0,0,0
2021091200,1271,38606,42480,0,0,0,0
2021091200,1271,39950,40095,0,0,0,0
2021091200,1271,43368,42497,0,0,0,0
2021091200,1271,46302,43361,0,0,1,0
2021091200,1326,37234,43405,0,0,0,0
2021091200,1326,41232,43405,0,0,0,0
2021091200,1326,41808,46199,0,0,0,0
2021091200,1326,47797,53502,0,0,0,0
2021091200,1326,47814,37089,0,0,1,0
2021091200,1326,52486,53502,0,0,0,0
2021091200,1326,53497,43405,0,0,0,0
2021091200,1459,37234,NA,0,0,0,0
2021091200,1459,39975,44826,0,0,0,0
2021091200,1459,41232,35452,0,0,0,0
2021091200,1459,47797,38542,0,0,0,0
2021091200,1459,47814,44826,0,1,0,0
