"","gameId","playId","blockPlayer","rushPlayer","defWin","defHit","defHurry","defSack"
"132",2021090900,1368,46119,35441,0,0,0,0
"133",2021090900,1368,46206,41915,0,0,0,0
"134",2021090900,1368,47873,46081,0,0,0,0
"135",2021090900,1368,52554,46081,0,0,0,0
"136",2021090900,1392,37082,41915,0,0,0,0
"137",2021090900,1392,42654,35441,0,0,0,0
"138",2021090900,1392,46119,46081,0,0,0,0
"139",2021090900,1392,47873,35441,0,0,0,0
"140",2021090900,1392,52554,40074,1,0,0,0
"141",2021090900,1425,37082,NA,0,0,0,0
"142",2021090900,1425,42654,35441,0,0,0,0
"143",2021090900,1425,46119,40074,0,0,0,0
"144",2021090900,1425,47873,46081,0,0,0,0
"145",2021090900,1425,52554,40074,0,0,0,0
"146",2021090900,1506,37082,41915,0,0,0,0
"147",2021090900,1506,42654,35441,0,0,0,0
"148",2021090900,1506,46119,35454,0,0,0,0
"149",2021090900,1506,47873,35441,0,0,0,0
"150",2021090900,1506,52554,46081,0,0,1,0
"151",2021090900,1563,37082,35454,0,0,0,0
"152",2021090900,1563,42654,35441,0,0,0,0
"153",2021090900,1563,43293,47788,1,0,0,0
"154",2021090900,1563,46119,35454,0,0,0,0
"155",2021090900,1563,47873,35441,0,0,0,0
"156",2021090900,1563,52554,46081,0,0,0,0
"157",2021090900,1587,37082,38588,0,0,0,0
"158",2021090900,1587,42654,41915,0,0,0,0
"159",2021090900,1587,43293,47788,0,0,1,0
"160",2021090900,1587,46119,47788,0,0,0,0
"161",2021090900,1587,47873,35441,0,0,0,0
"162",2021090900,1587,52554,35441,0,0,0,0
"163",2021090900,1687,37082,40074,0,0,0,0
"164",2021090900,1687,42654,41915,1,0,0,0
"165",2021090900,1687,46119,40074,0,0,0,0
"166",2021090900,1687,47873,42560,0,0,0,0
"167",2021090900,1687,52554,42560,0,0,0,0
"168",2021090900,1726,37082,35441,0,0,0,0
"169",2021090900,1726,42654,41915,0,0,0,0
"170",2021090900,1726,43293,38588,0,0,0,0
"171",2021090900,1726,46119,35441,0,0,0,0
"172",2021090900,1726,47873,47788,0,0,0,0
"173",2021090900,1726,52554,46081,0,0,0,0
"174",2021090900,1776,37082,35441,0,0,0,0
"175",2021090900,1776,42654,41915,0,0,0,0
"176",2021090900,1776,43293,52453,0,0,0,0
"177",2021090900,1776,46119,35441,1,0,0,0
"178",2021090900,1776,46206,53461,0,0,0,0
"179",2021090900,1776,47873,46081,0,0,0,0
"180",2021090900,1776,52554,46081,1,0,0,0
"181",2021090900,1918,37082,35454,0,0,0,0
"182",2021090900,1918,42654,34777,0,0,0,0
"183",2021090900,1918,46119,42560,0,0,0,0
"184",2021090900,1918,47873,34777,0,0,0,0
"185",2021090900,1918,47911,47882,0,0,0,0
"186",2021090900,1918,52554,42560,1,0,0,0
"187",2021090900,1940,37082,35441,0,0,0,0
"188",2021090900,1940,42654,41915,0,0,0,0
"189",2021090900,1940,46119,46081,0,0,0,0
"190",2021090900,1940,47873,35454,0,0,0,0
"191",2021090900,1940,52554,46081,0,0,0,0
"192",2021090900,2008,40151,44955,0,0,0,0
"193",2021090900,2008,42377,46185,0,0,0,0
"194",2021090900,2008,42404,NA,0,0,0,0
"195",2021090900,2008,46163,41363,0,0,0,0
"196",2021090900,2008,52421,41363,0,0,0,0
"197",2021090900,2032,40151,NA,0,0,0,0
"198",2021090900,2032,42377,46185,0,0,0,0
"199",2021090900,2032,42404,44955,0,0,0,0
"200",2021090900,2032,46163,41363,0,0,0,0
"201",2021090900,2032,52421,41263,0,0,0,0
"202",2021090900,2088,37082,35454,0,0,0,0
"203",2021090900,2088,42654,47890,0,0,0,0
"204",2021090900,2088,46119,46081,1,0,0,0
"205",2021090900,2088,47873,35441,0,0,0,0
"206",2021090900,2088,52554,35441,0,0,0,0
"207",2021090900,2129,37082,35454,0,0,0,0
"208",2021090900,2129,42654,35441,0,0,0,0
"209",2021090900,2129,46119,46081,0,0,0,0
"210",2021090900,2129,47873,35441,0,0,0,0
"211",2021090900,2129,52554,47890,0,0,0,0
"212",2021090900,2169,37082,35454,0,0,0,0
"213",2021090900,2169,42654,41915,0,0,0,0
"214",2021090900,2169,46119,46081,0,0,0,0
"215",2021090900,2169,47873,35441,0,0,0,0
"216",2021090900,2169,52554,35441,0,0,0,0
"217",2021090900,2211,37082,35454,0,0,0,0
"218",2021090900,2211,42654,41915,0,0,0,0
"219",2021090900,2211,46119,35441,0,0,0,0
"220",2021090900,2211,47873,46081,0,0,0,0
"221",2021090900,2211,52554,46081,0,0,1,0
"222",2021090900,2233,37082,35454,0,0,0,0
"223",2021090900,2233,42654,41915,1,0,0,0
"224",2021090900,2233,46119,35441,0,0,0,0
"225",2021090900,2233,47873,35441,0,0,1,0
"226",2021090900,2233,52554,46081,0,0,1,0
"227",2021090900,2257,37082,41915,0,0,0,0
"228",2021090900,2257,42654,35441,0,0,0,0
"229",2021090900,2257,46119,40074,0,0,0,0
"230",2021090900,2257,47873,35441,0,0,0,0
"231",2021090900,2257,52554,40074,0,0,0,0
"232",2021090900,2279,37082,41915,0,0,0,0
"233",2021090900,2279,42654,35441,0,0,0,0
"234",2021090900,2279,46119,41915,0,0,0,0
"235",2021090900,2279,47873,35441,0,0,0,0
"236",2021090900,2279,52554,40074,0,0,0,0
"237",2021090900,2298,37082,53461,0,0,0,0
"238",2021090900,2298,42654,35454,0,0,0,0
"239",2021090900,2298,46119,40074,0,0,1,0
"240",2021090900,2298,47873,46081,0,0,0,0
"241",2021090900,2298,52554,46081,0,0,0,0
"242",2021090900,2330,37082,41915,0,0,0,0
"243",2021090900,2330,42654,35454,0,0,0,0
"244",2021090900,2330,46119,40074,0,0,0,0
"245",2021090900,2330,47873,46081,0,0,0,0
"246",2021090900,2330,52554,40074,0,0,0,0
"247",2021090900,2397,40151,53504,0,0,0,0
"248",2021090900,2397,42377,46185,0,0,0,0
"249",2021090900,2397,42404,46185,0,0,0,0
"250",2021090900,2397,46163,53504,0,0,0,0
"251",2021090900,2397,52421,53504,0,0,0,0
"252",2021090900,2419,40151,41263,1,0,0,0
"253",2021090900,2419,42377,42403,0,0,0,0
"254",2021090900,2419,42404,42403,0,0,0,0
"255",2021090900,2419,46163,53441,0,0,0,0
"256",2021090900,2419,52421,53441,0,0,1,0
"257",2021090900,2441,39985,53441,0,0,0,0
"258",2021090900,2441,40151,41263,0,0,0,0
"259",2021090900,2441,42377,42403,0,0,0,0
"260",2021090900,2441,42404,41263,0,0,0,0
"261",2021090900,2441,46163,53441,0,0,0,0
"262",2021090900,2441,52421,53441,0,0,0,0
"263",2021090900,2530,37082,35454,0,0,0,0
"264",2021090900,2530,42654,35441,0,0,0,0
"265",2021090900,2530,46119,35454,0,0,0,0
"266",2021090900,2530,47873,35441,0,0,0,0
"267",2021090900,2530,52554,46081,0,0,0,0
"268",2021090900,2554,37082,46081,0,0,0,0
"269",2021090900,2554,42654,35441,0,0,0,0
"270",2021090900,2554,43293,47788,1,0,0,0
"271",2021090900,2554,46119,47788,0,0,0,0
"272",2021090900,2554,47873,38588,0,0,0,0
"273",2021090900,2554,52554,35454,0,0,0,0
"274",2021090900,2632,37082,35454,0,0,0,0
"275",2021090900,2632,42654,35441,0,0,0,0
"276",2021090900,2632,43293,47788,0,0,0,0
"277",2021090900,2632,46119,35441,0,0,0,0
"278",2021090900,2632,47873,46081,0,0,0,0
"279",2021090900,2632,52554,46081,0,0,0,0
"280",2021090900,2656,37082,35454,0,0,0,0
"281",2021090900,2656,42654,43757,0,0,0,0
"282",2021090900,2656,46119,NA,0,0,0,0
"283",2021090900,2656,47873,34777,0,0,0,0
"284",2021090900,2656,52554,42560,0,0,0,0
"285",2021090900,2678,37082,53461,0,0,0,0
"286",2021090900,2678,42654,35454,0,0,0,0
"287",2021090900,2678,43293,47788,0,0,0,0
"288",2021090900,2678,46119,34777,0,0,0,0
"289",2021090900,2678,47873,42560,0,0,0,0
"290",2021090900,2678,52554,34777,0,0,0,0
"291",2021090900,2735,37082,38588,0,0,0,0
"292",2021090900,2735,42654,34777,0,0,0,0
"293",2021090900,2735,46119,35454,0,0,0,0
"294",2021090900,2735,47873,34777,0,0,0,0
"295",2021090900,2735,52554,42560,0,0,0,0
"296",2021090900,2780,37082,NA,0,0,0,0
"297",2021090900,2780,42654,40074,0,0,0,0
"298",2021090900,2780,46119,34777,0,0,0,0
"299",2021090900,2780,47873,42560,0,0,0,0
"300",2021090900,2780,52554,42560,0,0,0,0
"301",2021090900,2871,40151,41363,0,0,0,0
"302",2021090900,2871,42377,46185,0,0,0,0
"303",2021090900,2871,42404,53504,0,0,0,0
"304",2021090900,2871,46163,53504,0,0,0,0
"305",2021090900,2871,52421,44892,0,0,0,0
"306",2021090900,2893,40151,53504,0,0,0,0
"307",2021090900,2893,42377,NA,0,0,0,0
"308",2021090900,2893,42404,41363,0,0,0,0
"309",2021090900,2893,46163,53504,0,0,0,0
"310",2021090900,2893,52421,53441,0,0,0,0
"311",2021090900,2915,40151,46185,0,0,0,0
"312",2021090900,2915,42377,42403,0,0,1,0
"313",2021090900,2915,42404,53441,0,0,0,0
"314",2021090900,2915,46163,46185,0,0,0,0
"315",2021090900,2915,52421,41263,0,0,1,0
"316",2021090900,3014,37082,40074,0,0,0,0
"317",2021090900,3014,42654,41915,0,0,0,0
"318",2021090900,3014,46119,40074,0,0,0,0
"319",2021090900,3014,47873,35441,0,0,1,0
"320",2021090900,3014,47911,53461,1,0,0,0
"321",2021090900,3014,52554,46081,0,0,0,0
"322",2021090900,3062,40151,44955,0,0,0,0
"323",2021090900,3062,42377,44892,0,0,0,0
"324",2021090900,3062,42404,53621,0,0,0,0
"325",2021090900,3062,46163,44955,0,0,0,0
"326",2021090900,3062,52421,41263,0,0,0,0
"327",2021090900,3110,40151,44955,0,0,0,0
"328",2021090900,3110,42377,44892,0,0,0,0
"329",2021090900,3110,42404,53621,0,0,0,0
"330",2021090900,3110,46163,44955,0,0,0,0
"331",2021090900,3110,52421,41263,0,0,0,0
"332",2021090900,3134,40151,42403,0,0,0,0
"333",2021090900,3134,42377,53441,0,0,0,0
"334",2021090900,3134,42404,42403,0,0,0,0
"335",2021090900,3134,46163,53504,0,0,0,0
"336",2021090900,3134,52421,44955,0,0,0,0
"337",2021090900,3216,37082,47890,0,0,0,0
"338",2021090900,3216,42654,35454,0,0,0,0
"339",2021090900,3216,46119,42560,0,0,0,0
"340",2021090900,3216,47873,34777,0,0,0,0
"341",2021090900,3216,52554,34777,0,0,0,0
"342",2021090900,3261,37082,35454,0,0,0,0
"343",2021090900,3261,42654,40074,0,0,0,0
"344",2021090900,3261,46119,34777,0,0,0,0
"345",2021090900,3261,47873,42560,0,0,0,0
"346",2021090900,3261,52554,42560,0,0,0,0
"347",2021090900,3306,37082,53461,0,0,0,0
"348",2021090900,3306,42654,41915,0,0,0,0
"349",2021090900,3306,46119,35441,0,0,0,0
"350",2021090900,3306,47873,35454,0,0,0,0
"351",2021090900,3306,52554,35441,0,0,1,0
"352",2021090900,3330,37082,40074,0,0,0,0
"353",2021090900,3330,42654,35441,0,0,0,0
"354",2021090900,3330,46119,35454,0,0,0,0
"355",2021090900,3330,47873,46081,0,0,0,0
"356",2021090900,3330,52554,NA,0,0,0,0
"357",2021090900,3364,37082,42560,0,0,0,0
"358",2021090900,3364,42654,41915,0,0,1,0
"359",2021090900,3364,46119,46081,0,0,0,0
"360",2021090900,3364,47873,35441,0,0,1,0
"361",2021090900,3364,52554,46081,0,0,0,0
"362",2021090900,3406,37082,38588,0,0,0,0
"363",2021090900,3406,42654,41915,0,0,0,0
"364",2021090900,3406,46119,35454,0,0,0,0
"365",2021090900,3406,47873,35441,0,0,0,0
"366",2021090900,3406,47911,47788,0,0,0,0
"367",2021090900,3406,52554,46081,0,0,0,0
"368",2021090900,3462,40151,41363,0,0,0,0
"369",2021090900,3462,42377,42403,0,0,0,0
"370",2021090900,3462,42404,41363,0,0,0,0
"371",2021090900,3462,46163,53504,0,0,0,0
"372",2021090900,3462,52421,41263,0,0,0,0
"373",2021090900,3588,40151,NA,0,0,0,0
"374",2021090900,3588,42377,41363,0,0,0,0
"375",2021090900,3588,42404,41363,0,0,0,0
"376",2021090900,3588,46163,53504,0,0,0,0
"377",2021090900,3588,52421,53504,0,0,0,0
"378",2021090900,3633,40151,44892,0,0,0,0
"379",2021090900,3633,42377,46185,0,0,0,0
"380",2021090900,3633,42404,44955,0,0,0,0
"381",2021090900,3633,46163,53621,0,0,0,0
"382",2021090900,3633,52421,53621,0,0,0,0
"383",2021090900,3655,39985,53504,0,0,0,0
"384",2021090900,3655,40151,41263,1,0,0,0
"385",2021090900,3655,42377,46185,0,0,0,0
"386",2021090900,3655,42404,53504,0,0,0,0
"387",2021090900,3655,46163,53441,0,0,0,0
"388",2021090900,3655,52421,42403,0,0,0,0
"389",2021090900,3724,37082,35454,0,0,0,0
"390",2021090900,3724,42654,41915,0,0,1,0
"391",2021090900,3724,46119,42560,0,0,0,0
"392",2021090900,3724,47873,34777,0,0,0,0
"393",2021090900,3724,52554,40074,0,0,1,0
"394",2021090900,3746,37082,35454,0,0,0,0
"395",2021090900,3746,42654,41915,0,0,1,0
"396",2021090900,3746,46119,35441,0,0,0,0
"397",2021090900,3746,47873,46081,0,0,0,0
"398",2021090900,3746,52554,46081,0,0,0,0
"399",2021090900,3793,40151,44955,0,0,0,0
"400",2021090900,3793,42377,52587,0,0,0,0
"401",2021090900,3793,42404,53621,0,0,0,0
"402",2021090900,3793,46163,44955,0,0,0,0
"403",2021090900,3793,52421,44892,0,0,0,0
"404",2021090900,3862,40151,53504,0,0,0,0
"405",2021090900,3862,42377,42403,0,0,0,0
"406",2021090900,3862,42404,41363,0,0,0,0
"407",2021090900,3862,46163,53504,0,0,0,0
"408",2021090900,3862,52421,41263,0,0,0,0
"409",2021090900,3909,40151,53621,0,0,0,0
"410",2021090900,3909,42377,46185,0,0,0,0
"411",2021090900,3909,42404,53621,0,0,0,0
"412",2021090900,3909,46163,44955,0,0,0,0
"413",2021090900,3909,52421,52587,0,0,0,0
"414",2021090900,3933,40151,44955,0,0,0,0
"415",2021090900,3933,42377,46185,0,0,0,0
"416",2021090900,3933,42404,53621,0,0,0,0
"417",2021090900,3933,46163,44955,0,0,0,0
"418",2021090900,3933,52421,52587,0,0,0,0
"419",2021090900,3962,35481,41263,0,0,0,0
"420",2021090900,3962,40151,41363,0,0,0,0
"421",2021090900,3962,42377,42403,0,0,0,0
"422",2021090900,3962,42404,41363,0,0,0,0
"423",2021090900,3962,46163,53504,0,0,0,0
"424",2021090900,3962,52421,NA,0,0,0,0
"425",2021090900,4094,37082,35454,0,0,0,0
"426",2021090900,4094,42654,41915,0,0,0,0
"427",2021090900,4094,46119,35454,0,0,0,0
"428",2021090900,4094,47873,34777,0,0,0,0
"429",2021090900,4094,52554,42560,0,0,0,0
"430",2021090900,4141,37082,46132,0,0,0,0
"431",2021090900,4141,42654,41915,0,0,0,0
"432",2021090900,4141,46119,35454,0,0,0,0
"433",2021090900,4141,47873,41915,0,0,0,0
"434",2021090900,4141,52554,35454,0,0,0,0
"435",2021090900,4189,37082,35454,0,0,0,0
"436",2021090900,4189,42654,35441,0,0,0,0
"437",2021090900,4189,46119,35454,0,0,0,0
"438",2021090900,4189,47873,35441,0,0,0,0
"439",2021090900,4189,52554,46081,0,1,0,0
"440",2021090900,4211,37082,35454,0,0,1,0
"441",2021090900,4211,42654,41915,0,0,0,0
"442",2021090900,4211,46119,46081,0,0,0,0
"443",2021090900,4211,47873,35441,0,0,1,0
"444",2021090900,4211,52554,46081,0,0,0,0
"445",2021090900,4246,37082,35454,0,0,0,0
"446",2021090900,4246,42654,41915,0,0,0,0
"447",2021090900,4246,46119,35441,0,0,0,0
"448",2021090900,4246,47873,46081,0,0,0,0
"449",2021090900,4246,52554,46081,0,0,0,0
"450",2021090900,4287,37082,35454,0,0,0,0
"451",2021090900,4287,42654,41915,0,0,0,0
"452",2021090900,4287,46119,46081,1,0,0,0
"453",2021090900,4287,47873,35441,0,0,0,0
"454",2021090900,4287,52554,35441,0,0,0,0
"455",2021090900,4393,37082,35454,0,0,0,0
"456",2021090900,4393,42654,41915,0,1,0,0
"457",2021090900,4393,46119,46081,0,0,1,0
"458",2021090900,4393,47873,35441,0,0,0,0
"459",2021090900,4393,52554,35441,0,0,0,0
"460",2021090900,4428,37082,35454,0,0,0,0
"461",2021090900,4428,42654,41915,0,0,0,0
"462",2021090900,4428,46119,46081,1,0,0,0
"463",2021090900,4428,47873,35441,0,0,0,0
"464",2021090900,4428,52554,35441,0,0,0,0
"465",2021090900,4538,40151,42403,0,0,0,0
"466",2021090900,4538,42377,46185,0,0,0,0
"467",2021090900,4538,42404,46185,0,0,1,0
"468",2021090900,4538,46163,53504,0,0,0,0
"469",2021090900,4538,52421,41263,0,0,0,0
"470",2021090900,4560,40151,41263,0,0,0,0
"471",2021090900,4560,42377,46185,0,0,1,0
"472",2021090900,4560,42404,53504,0,0,0,0
"473",2021090900,4560,46163,41263,0,0,0,0
"474",2021090900,4560,52421,42403,0,0,0,0
"475",2021090900,4624,40151,44955,0,0,0,0
"476",2021090900,4624,42377,52587,0,0,0,0
"477",2021090900,4624,42404,41363,0,0,1,0
"478",2021090900,4624,46163,44955,0,0,0,0
"479",2021090900,4624,52421,44892,0,0,0,0
"480",2021090900,4653,40151,41363,0,0,0,0
"481",2021090900,4653,42377,52587,0,0,0,0
"482",2021090900,4653,42404,41363,0,0,0,0
"483",2021090900,4653,46163,53441,0,0,0,0
"484",2021090900,4653,52421,44892,0,0,0,0
"485",2021090900,4677,40151,44955,0,0,0,0
"486",2021090900,4677,42377,52587,0,0,0,0
"487",2021090900,4677,42404,41363,0,0,0,0
"488",2021090900,4677,46163,44955,0,0,0,0
"489",2021090900,4677,52421,44892,0,0,0,0
"490",2021090900,4699,40151,42403,0,0,0,0
"491",2021090900,4699,42377,42403,0,0,0,0
"492",2021090900,4699,42404,46185,0,0,0,0
"493",2021090900,4699,46163,53504,0,0,0,0
"494",2021090900,4699,52421,41263,0,0,0,0
"495",2021090900,4728,40151,NA,0,0,0,0
"496",2021090900,4728,42377,42403,0,0,0,0
"497",2021090900,4728,42404,46185,1,0,0,0
"498",2021090900,4728,46163,53504,0,0,0,0
"499",2021090900,4728,52421,41263,0,0,0,0
"500",2021090900,4750,40151,41263,0,0,0,0
"501",2021090900,4750,42377,42403,0,0,0,0
"502",2021090900,4750,42404,46185,0,0,0,0
"503",2021090900,4750,46163,53504,0,0,0,0
"504",2021090900,4750,52421,41263,0,0,0,0
"505",2021090900,4772,35481,41263,0,0,0,0
"506",2021090900,4772,40151,43306,0,0,0,0
"507",2021090900,4772,42377,42403,0,0,0,0
"508",2021090900,4772,42404,46185,0,0,0,0
"509",2021090900,4772,46163,53441,0,0,0,0
"510",2021090900,4772,52421,53504,0,0,0,0
"511",2021091200,56,41232,46219,0,0,0,0
"512",2021091200,56,46094,43378,0,0,0,0
"513",2021091200,56,47797,43378,0,0,0,0
"514",2021091200,56,47814,35452,0,0,0,0
"515",2021091200,56,52486,43378,0,0,0,0
"516",2021091200,56,53433,44826,1,0,0,0
"517",2021091200,56,53497,38542,0,0,0,0
"518",2021091200,122,41232,44826,0,0,0,0
"519",2021091200,122,47797,38542,0,0,0,0
"520",2021091200,122,47814,38542,0,0,0,0
"521",2021091200,122,52486,43378,0,0,0,0
"522",2021091200,122,53497,43378,0,0,0,0
"523",2021091200,146,41232,44826,0,0,0,0
"524",2021091200,146,47797,38542,0,0,0,0
"525",2021091200,146,47814,35452,0,0,0,0
"526",2021091200,146,52486,43378,1,0,0,0
"527",2021091200,146,53497,43378,0,0,0,0
"528",2021091200,176,41232,43405,0,0,0,0
"529",2021091200,176,46094,46199,0,0,1,0
"530",2021091200,176,47797,53502,0,0,0,0
"531",2021091200,176,47814,37089,0,0,0,0
"532",2021091200,176,52486,53502,0,0,0,0
"533",2021091200,176,53497,43405,0,0,0,0
"534",2021091200,231,41232,46199,0,0,0,0
"535",2021091200,231,47797,46219,0,0,0,0
"536",2021091200,231,47814,37089,0,0,0,0
"537",2021091200,231,52486,38542,0,0,1,0
"538",2021091200,231,53497,43378,0,1,0,0
"539",2021091200,303,41232,43378,0,0,0,0
"540",2021091200,303,42469,NA,0,0,0,0
"541",2021091200,303,47797,38542,0,0,0,0
"542",2021091200,303,47814,35452,0,0,0,0
"543",2021091200,303,52486,38542,0,0,0,0
"544",2021091200,303,53497,43378,0,0,0,0
"545",2021091200,348,41232,43378,0,0,0,0
"546",2021091200,348,42469,38542,0,0,0,0
"547",2021091200,348,47797,NA,0,0,0,0
"548",2021091200,348,47814,35452,0,0,0,0
"549",2021091200,348,52486,43378,1,0,0,0
"550",2021091200,348,53497,NA,0,0,1,0
"551",2021091200,370,41232,38542,0,0,0,0
"552",2021091200,370,47797,43378,0,0,0,0
"553",2021091200,370,47814,37089,0,0,0,0
"554",2021091200,370,52486,43378,1,0,0,0
"555",2021091200,370,53497,NA,0,0,0,0
"556",2021091200,605,37266,42480,1,0,0,0
"557",2021091200,605,38606,42480,0,0,0,0
"558",2021091200,605,39950,40095,0,0,0,0
"559",2021091200,605,43368,46416,0,0,0,0
"560",2021091200,605,46302,NA,0,0,0,0
"561",2021091200,705,41232,46199,0,0,0,0
"562",2021091200,705,47797,43405,0,0,0,0
